batch_size,in_size,out_size,for_energy,for_time,back_energy,back_time
2008,327,385,48030.92999999999,1572.7397199999998,102806.12000000001,3044.73004
1044,120,502,17376.590000000004,572.39248,42406.54,1283.7352
1767,32,270,14231.6,472.4433,38312.86,1208.1167200000002
62,178,155,6504.51,127.20396000000002,19393.860000000008,564.11612
2014,186,471,33777.369999999995,1189.25646,83564.22,2523.92956
237,226,237,11552.11,263.46978,26476.359999999997,753.2110799999999
1013,290,158,16282.329999999998,531.97316,42048.17999999999,1291.5796799999998
1693,349,59,13870.16,473.63264,35943.53,1064.6131400000002
1787,98,146,11701.65,417.18910000000005,33491.66,1090.72556
472,356,470,23004.120000000003,757.70024,45803.689999999995,1382.3197999999998
1718,450,211,37308.83,1176.8673400000002,108521.5,3169.1889399999995
282,247,447,17870.42,477.32918,31832.24,873.4560799999999
450,241,124,11437.39,302.0138800000001,36215.09000000001,1059.0764199999999
356,23,47,5897.820000000001,164.94198,15665.869999999999,453.1508400000001
1227,286,299,26815.119999999995,876.7683000000001,64564.659999999996,1789.5519800000002
98,438,116,7283.92,172.36329999999995,20076.839999999997,563.6881599999999
1091,269,128,13176.819999999998,469.75828,37153.28,1168.0024800000003
1170,55,436,12485.899999999998,398.8518,38011.37,1185.1636799999999
1261,156,195,13650.470000000001,490.6312,40707.31000000001,1240.20708
1244,289,438,31610.71,1021.5475200000001,72513.85,2097.651
712,410,254,19419.489999999998,677.1029599999999,57652.46000000001,1688.45716
1598,398,295,37548.090000000004,1273.9456599999999,129123.20999999999,3721.0944800000007
1655,7,113,12763.640000000001,355.11028,23845.14,814.7884799999999
1940,371,439,62396.079999999994,1930.5006399999997,118114.88999999997,3484.30986
1469,289,54,12667.23,381.38128,29468.309999999998,920.94122
1642,63,450,14882.13,563.02778,50443.03,1560.27766
641,359,319,21348.28,676.6554199999999,73090.03,2177.8379600000003
1661,149,17,8460.07,239.79278,17743.46,560.11434
1997,496,438,80839.64000000001,2451.71432,241489.26,6943.14466
1632,103,428,18911.69,623.35798,57759.920000000006,1766.59634
1422,434,346,42849.57,1356.4467,113827.85,3220.60532
952,313,382,24866.89,822.3514600000001,57167.79,1726.20394
38,251,20,9047.17,225.34126,18403.920000000002,468.94844
364,244,485,24041.71,725.9314400000001,39480.479999999996,1076.9662400000002
1861,441,500,77345.95000000001,2468.6792400000004,139129.98,4245.5684
196,343,112,6227.370000000001,205.33888000000002,23931.239999999998,713.1987
785,288,287,18403.890000000003,630.3967999999999,60616.36,1797.6925199999998
1058,331,214,20184.91,662.78262,68760.13999999998,2084.71332
240,452,311,13316.570000000002,380.64456,37537.17999999999,1150.1516399999998
200,243,198,8834.189999999999,238.98554000000004,27043.469999999994,738.0910799999999
823,217,221,12136.77,523.0021999999999,37916.14,1161.16326
1738,389,176,25935.629999999997,878.4611600000001,76572.00000000001,2280.8757800000003
504,436,341,20311.850000000002,723.2086400000001,55056.58999999999,1626.5665400000003
1797,383,391,54741.64,1755.9099200000005,105883.57999999999,3157.53406
1560,206,371,24362.079999999998,870.1839,64668.509999999995,1890.90972
1358,284,232,20113.53,734.1154799999999,54703.840000000004,1644.97556
1246,233,505,28313.51,983.2097999999999,69754.48,2012.5959800000005
877,308,77,10403.420000000002,387.35854,27540.180000000004,901.8391800000002
1403,384,266,27775.2,964.0729600000001,77761.03,2200.1443600000002
1554,323,151,20367.36,739.91942,49396.21000000001,1545.1466800000003
180,485,384,15526.710000000001,375.70212,45231.200000000004,1135.2876
1098,7,95,9898.04,279.29591999999997,16793.22,684.1687399999998
1102,133,296,13464.930000000002,459.9674999999999,40485.17,1289.4350399999998
1027,387,228,23091.37,736.8131400000001,68516.67000000001,1938.44826
1517,390,407,50500.39,1565.52372,92341.08000000002,2662.9769000000006
1907,243,128,16603.98,583.4425200000001,47569.450000000004,1375.17898
1334,226,375,24163.76,826.86162,61476.86,1793.9165399999997
1118,455,355,38619.25,1195.2867800000001,113021.57000000002,3297.6647000000003
1530,147,271,15491.279999999999,599.09068,49359.01,1570.68436
1726,51,375,13492.369999999999,451.48279999999994,49683.11000000001,1483.70456
1188,85,234,12083.100000000002,367.46590000000003,36032.649999999994,1181.00846
818,371,224,16633.27,568.25928,51852.8,1502.15122
1569,246,441,33692.59,1119.75286,74670.20999999999,2275.16844
1832,323,255,32238.050000000007,1121.1066,73129.14000000001,2136.6267
1943,133,313,21097.95,703.2149,58339.61000000001,1693.15198
1910,218,352,28796.939999999995,936.57822,75556.40000000001,2106.54936
353,363,336,15161.719999999998,437.20122000000003,48344.62999999999,1470.84298
402,318,303,18071.87,508.86287999999996,44870.57,1266.7906399999997
1633,222,330,26001.5,856.7070600000001,64595.11,1858.0343
356,470,484,41979.96000000001,1255.73328,47317.94,1262.54434
1687,320,36,11639.93,374.6319600000001,28031.55,863.61304
1477,393,119,23215.249999999996,778.7271800000001,54714.240000000005,1639.0465599999995
807,52,328,8507.64,291.36892,28203.039999999997,901.7113599999999
490,219,23,8811.63,193.59548,12249.130000000001,537.1215
969,140,121,9943.83,373.24456,26964.619999999995,911.4322
810,188,229,13369.720000000001,466.32861999999994,34874.81,1097.5341199999998
232,400,354,14163.11,359.71706000000006,38767.659999999996,1055.3413000000003
421,236,372,14396.939999999999,448.0607,32491.420000000002,964.77098
770,226,234,14428.66,515.34094,40413.1,1170.6634
953,241,219,17297.92,559.63686,72002.98,2142.10826
41,72,471,6452.64,116.39142000000001,20153.15,521.70842
1857,121,360,16757.760000000002,648.8349400000001,59973.04,1790.47696
1371,440,327,39767.33,1306.7562,104529.17,3098.4592000000002
1842,243,165,20552.89,746.34538,57100.06999999999,1640.43188
1985,40,471,16542.29,512.51086,51492.119999999995,1618.41932
1734,312,74,15754.36,548.4675799999999,34908.31,1122.9828
1943,129,357,23129.21,775.32918,64958.93000000001,1923.00636
1152,97,16,4986.530000000001,183.52954,14178.45,539.55658
649,189,265,11464.800000000001,429.13701999999995,30704.93,1053.1003
1969,14,150,11696.15,418.72024,28663.809999999998,971.5551199999998
1594,70,78,9965.189999999999,309.71094,25324.1,826.6093000000001
2021,349,455,63642.46000000001,1935.6080199999997,125600.84000000001,3654.1643799999997
1789,18,426,12609.82,463.04222,45153.020000000004,1435.0460200000002
84,436,215,9628.86,232.15335999999996,22128.230000000003,666.18134
1817,463,201,35075.67,1206.5298799999998,109053.02999999998,3220.24006
846,203,329,12470.030000000002,542.71322,43526.53,1277.8214
1466,424,223,31481.27,1051.8156800000002,97643.23,2912.7115599999997
978,57,486,11594.189999999999,376.46834,39050.83,1211.6575
1586,310,223,24737.470000000005,861.8393599999999,67864.78,1929.03972
466,20,496,7335.8,220.40717999999998,22714.179999999997,785.9345999999999
1088,396,92,15664.689999999999,487.4523000000001,36930.479999999996,1165.8812400000002
786,455,285,22657.420000000006,789.86132,76405.47,2237.9413799999998
1415,341,102,18161.57,593.84142,40463.159999999996,1213.5104
699,421,348,25578.010000000002,844.1420400000001,79181.31,2269.87318
287,47,508,12516.44,312.28116,24460.359999999997,702.4997000000001
1069,388,147,15636.579999999998,629.92806,50507.06,1552.3554
1918,57,471,17907.7,625.65934,58173.090000000004,1777.4549600000003
458,273,371,14681.359999999997,529.75652,34653.87,1068.7752400000002
1859,143,287,19592.21,673.64402,57087.23999999999,1697.8445
119,49,389,6516.08,151.06449999999998,20859.32,588.21714
1476,495,33,16020.459999999997,450.99082,32871.07,1056.5116199999998
620,304,475,21415.32,717.66126,52803.869999999995,1451.60124
1212,275,321,24736.239999999998,841.4868200000001,62695.159999999996,1850.0795600000001
1920,430,115,27870.340000000004,933.54642,70403.87000000001,2107.3818
1075,469,126,15048.179999999998,625.72228,51495.200000000004,1456.67272
1731,190,204,19247.96,724.2123999999999,52047.64000000001,1640.69686
373,510,414,37134.86,1086.6214800000002,51719.240000000005,1562.24516
558,254,432,15600.590000000002,568.81972,46904.78,1294.32206
1373,42,61,9318.8,281.09346,20236.190000000002,698.6048199999999
1505,198,248,19035.620000000003,687.13078,57014.56000000001,1744.0577399999997
56,30,381,4616.699999999999,105.25968,17789.22,491.19464
134,176,103,7050.74,146.09178000000003,22785.6,545.0396799999999
1564,36,11,5562.16,182.66972,14695.390000000003,497.79677999999996
878,240,220,18084.7,585.40742,79189.28,2398.39966
592,20,362,9972.489999999998,328.38392000000005,26085.7,821.70406
622,319,149,11591.72,448.31322,38425.86,1221.7241
811,414,443,32192.940000000002,1153.7484,66594.73000000001,2003.8803400000002
458,290,142,10763.52,375.3592,34332.170000000006,1076.3761599999998
495,394,116,11593.579999999998,399.1931,32866.2,984.7294000000002
862,119,193,10817.82,355.83294000000006,28076.1,951.4874399999999
377,380,243,15933.2,419.34036,35966.72,1055.3583800000001
1031,322,386,25973.480000000003,926.89318,66076.54,1999.46306
1775,267,187,21484.909999999996,804.7250799999999,57449.81999999999,1762.9965200000001
1044,232,101,12902.17,414.99622,31793.109999999997,1015.5902400000001
319,415,203,14445.159999999998,380.3648400000001,34529.97,997.0387599999998
1218,125,166,12488.949999999999,407.55462,34704.49,1109.16288
1628,352,15,12907.060000000001,399.21326000000005,24418.340000000004,818.96938
870,374,387,33449.020000000004,1094.4145800000001,67714.65,1972.3077800000003
1286,439,107,20626.760000000002,691.37312,48006.46,1459.8877
1056,288,372,24702.670000000002,845.87526,57429.08,1740.2755000000002
541,380,140,13307.4,417.69676,31850.51,990.97428
1868,276,208,23630.329999999998,810.1727599999998,60795.06999999999,1768.9087600000003
66,367,282,7957.159999999999,225.81781999999998,28030.319999999996,705.452
1741,110,95,11929.93,426.60608,29954.18,999.2511600000001
1620,270,235,25573.07,872.7805600000002,64645.219999999994,1887.7264200000002
895,162,5,6323.219999999999,182.33606,14698.48,481.40574000000004
785,345,302,20424.16,703.0667800000001,81501.84000000001,2371.69958
1166,367,245,25451.549999999996,841.2254399999999,99627.37,2953.9738
580,288,187,12423.04,450.73249999999996,43494.8,1328.2313399999998
1967,349,101,21431.19,777.0952,46617.92,1412.2236599999999
1512,58,439,13583.940000000002,477.21138,49311.42999999999,1571.7190800000003
966,320,507,32378.43,1117.5316,69084.91,1981.6154999999999
1274,156,493,21500.23,753.7881199999999,61628.2,1875.2627
902,326,92,13378.25,404.15790000000004,32237.520000000008,1011.94586
2018,490,494,89284.45999999999,2754.5994,155598.43000000002,4605.639160000001
1546,5,174,11016.83,419.02627999999993,27449.840000000004,919.4125799999999
1365,425,441,47366.15,1576.2867599999997,100550.41,2820.72442
1944,89,239,13482.0,509.80444,48296.32,1465.09146
616,320,235,15025.01,544.72492,46439.67,1489.6229600000001
142,36,425,5987.530000000001,177.23257999999998,23859.2,633.86104
953,450,268,24276.639999999996,845.0373800000001,84703.18,2399.50248
1695,29,126,9608.710000000001,370.80718,23589.489999999998,845.30638
145,447,153,9620.97,244.04195999999996,23424.04,635.97922
514,231,200,10562.05,353.6469,47783.69,1379.0678599999999
855,471,325,26982.95,949.11798,90550.95999999999,2593.2179800000004
1783,242,6,8458.83,259.35436000000004,19455.53,659.25732
229,482,356,15787.95,419.29952000000003,44404.729999999996,1182.43572
1631,51,270,13746.919999999998,395.8517,43107.17,1328.3190600000003
810,91,325,9918.8,358.49036000000007,35071.310000000005,1068.98354
1197,99,504,13781.039999999999,524.4911600000001,46313.99,1430.9521799999998
797,137,151,11170.640000000001,406.02392,26556.35,873.8516800000001
278,172,459,16644.26,468.13793999999996,30455.289999999997,839.6106399999999
890,216,405,17081.310000000005,654.02466,47765.43000000001,1504.9109400000002
1832,77,236,13555.880000000001,430.11514,43956.82,1376.8752200000001
87,276,318,8564.42,204.51755999999997,20274.6,626.5178000000001
920,5,437,10182.5,347.01228000000003,31812.579999999998,1000.3591400000001
1878,142,96,12039.819999999998,378.77889999999996,30638.960000000003,1001.20724
373,58,73,7291.240000000001,176.18108,17366.89,511.97934
1065,40,332,10914.25,345.06334,32061.670000000002,1043.40056
1777,168,8,18013.899999999998,599.39086,21085.11,649.63182
1521,318,421,57029.25,1802.4823600000004,107878.13,3299.8637000000003
973,413,339,32073.260000000002,1035.22388,94418.11,2717.6015399999997
524,394,276,17850.910000000003,624.1541,49999.840000000004,1445.0307799999998
700,308,260,15102.509999999998,546.46192,53584.43000000001,1574.0604600000001
538,170,112,8043.859999999999,274.21184,29396.829999999998,944.40872
408,283,379,17813.020000000004,525.62794,36945.770000000004,1074.95108
1349,314,260,25062.76,840.9611199999999,63624.75,1854.9151399999998
82,118,97,6790.75,111.38532000000001,17343.140000000003,458.80138
55,492,301,11735.810000000001,218.51655999999997,29887.689999999995,697.7319
1695,213,156,17412.07,580.98462,48646.7,1366.7070799999997
1487,353,372,39261.40000000001,1289.8717,84332.04,2478.771
956,283,446,25632.21,842.2580999999998,64100.219999999994,1839.91744
651,385,473,26518.5,904.26702,57979.57000000001,1763.1159400000001
592,438,375,24786.93,852.3993600000001,68213.96999999999,1980.3288
429,123,127,8212.880000000001,331.9374399999999,24417.65,760.6224
1816,94,45,9501.31,297.55134000000004,25004.19,821.1932999999999
1542,127,444,19349.909999999996,710.0026999999999,58882.32000000001,1818.4832999999999
717,310,459,22883.84,793.76666,55068.23,1661.7169600000002
74,104,349,8812.25,155.61748000000003,20719.55,553.5038000000001
941,420,498,37374.76,1254.49626,78007.65000000001,2179.5531600000004
1120,228,332,19207.140000000003,680.8177000000001,54321.68000000001,1605.2073000000003
1457,8,355,10159.3,383.04838,34183.79,1140.0818000000002
1404,199,329,20721.98,733.67572,60486.35,1822.2061
609,264,145,11258.53,394.5572000000001,33107.22,1122.6278
864,191,510,19453.75,663.86738,51978.59999999999,1534.8225
1776,40,196,10463.829999999998,315.28738,34614.83,1115.98334
566,321,71,9951.749999999998,353.65216,24703.85,831.8335999999999
1094,81,133,7479.880000000002,317.7914200000001,30552.32,949.21426
1447,487,69,20366.1,699.36412,48688.880000000005,1407.38486
405,86,302,10036.01,278.27088000000003,27447.420000000002,818.49828
1001,289,17,8325.16,240.98206,16957.93,573.4794400000001
1398,300,386,29535.460000000003,1015.6854999999999,76938.25,2245.28698
555,19,459,8958.689999999999,296.7207200000001,24722.269999999997,874.7476799999998
1840,403,425,61068.58,1879.0951,125040.00999999998,3667.11992
1331,288,287,27157.559999999998,913.63104,88597.17,2583.47552
823,113,388,12340.67,428.20740000000006,38897.03,1200.15142
1922,212,393,31226.109999999997,1134.6186400000001,75883.01999999999,2420.50628
999,340,171,15951.52,600.13654,54364.52,1622.90644
1522,414,406,51118.08,1586.18178,133148.41999999998,3745.5768599999997
251,496,80,11016.83,253.51688000000004,23301.93,627.91978
441,330,86,11185.289999999999,317.95277999999996,28369.689999999995,849.6448399999997
1113,63,204,9359.74,327.85007999999993,33065.090000000004,1029.92076
509,342,257,14016.689999999999,531.58438,47895.97,1472.81462
382,187,439,18529.63,576.1924200000001,33580.81999999999,972.94218
992,77,311,11746.82,377.36464000000007,38140.21,1127.4265
1509,201,31,10530.960000000001,306.63842,24089.93,775.2954199999999
1706,155,227,18361.760000000002,614.8452800000001,54157.61000000001,1596.0088
95,473,185,8386.220000000001,223.70744,23014.520000000004,655.1298400000001
1314,221,425,26459.29,881.6880600000001,68692.43,2003.4306000000001
1121,239,370,21652.809999999998,741.9903400000001,59879.62999999999,1753.8087200000002
267,239,372,14911.480000000001,372.43376,30908.090000000004,828.9145599999999
354,22,13,3281.2400000000002,61.77894,8949.58,324.34245999999996
1306,135,432,16390.28,582.8611199999999,55129.27,1653.61712
1135,476,312,34310.229999999996,1106.90792,100797.41,2814.4974800000005
1679,315,458,45801.950000000004,1417.14684,100476.98000000001,2859.4055399999993
147,257,229,12117.869999999999,261.65495999999996,27902.129999999997,727.53554
1752,350,312,37635.32,1221.4872799999998,91700.88999999998,2577.6259999999997
560,39,183,12365.07,275.88372000000004,20894.06,713.5279400000001
1990,244,128,18241.500000000004,602.0313400000001,46357.310000000005,1393.6801799999998
490,210,111,10429.039999999999,336.19872000000004,27748.32,906.0174999999999
1969,48,458,16985.420000000002,560.816,57022.52,1681.03164
487,133,389,14618.48,402.38262,32493.170000000006,999.04872
1964,302,408,45612.119999999995,1385.88094,99729.99000000002,2948.2131799999997
354,382,298,21393.37,468.9683999999999,34575.1,1134.94578
1663,344,469,52250.200000000004,1596.27794,101836.97,2974.773
1793,441,379,59009.229999999996,1839.99088,150751.62,4261.09028
286,369,252,11363.51,347.61224000000004,42710.46000000001,1139.13508
105,449,74,20497.33,176.3083,6530.7300000000005,510.56997999999993
623,321,5,4503.179999999999,187.21276,15813.55,499.09572
1866,277,326,32244.160000000003,1116.8699600000002,85125.56000000001,2459.05438
103,486,15,3902.5799999999995,107.54291999999998,16553.95,438.86704
441,305,192,14344.45,413.47086,46798.62,1370.3529599999997
916,129,409,15138.5,536.0875,41368.93999999999,1350.6663400000002
391,501,266,18599.26,576.14566,43320.84,1270.3933000000002
1613,481,197,35610.87,1182.91938,93996.32999999999,2697.10026
1946,157,355,26151.049999999996,872.5178399999999,69892.41999999998,2038.0472800000002
1354,195,362,21808.36,723.95688,60437.45,1837.7034199999998
835,502,229,24478.699999999997,828.8667200000002,63022.88999999999,1801.8139800000001
922,403,228,21400.69,715.9110200000001,63269.490000000005,1834.0005399999998
1230,59,31,6826.790000000001,221.74152000000004,18501.56,646.4512199999999
841,123,409,13301.320000000002,482.0085399999999,40121.37,1277.9406999999999
633,483,56,9506.16,323.64304000000004,28019.989999999998,883.2782200000001
1012,297,499,29823.49,981.10052,68240.22,1974.6860600000005
824,244,313,16932.35,578.5137599999999,45277.03999999999,1389.61588
204,75,388,8504.0,200.39658,24713.68,699.4651200000001
886,502,430,37900.3,1237.881,98397.52,2722.9415
1572,369,404,44857.02,1460.96894,96155.18999999999,2847.9600400000004
1046,362,48,10765.35,319.03812000000005,27359.48,874.1037200000001
1239,13,509,10949.05,420.1403,36972.689999999995,1211.5623200000002
806,267,137,12640.920000000002,435.65416000000005,36981.79000000001,1225.49042
48,169,212,7118.51,113.31666,20218.46,510.15441999999985
2010,507,84,25205.65,859.4227800000001,57446.719999999994,1659.96558
1221,137,451,17983.370000000003,648.86178,53517.35,1627.81548
1651,327,343,37662.86,1219.86004,89338.79,2524.0883600000006
1101,246,296,16873.1,631.06654,55924.64,1640.05936
778,67,207,11500.23,330.71218,26901.15,860.0100199999999
446,191,450,22123.41,687.79814,35547.939999999995,1060.5951
563,204,28,6485.01,194.47317999999999,17412.13,556.8334000000001
900,463,209,20439.379999999997,768.12252,63710.86000000001,1910.5577999999998
135,134,374,9602.609999999999,199.24584,24250.45,712.0480399999999
799,59,278,9540.380000000001,309.20687999999996,29530.01,957.04974
591,230,12,11777.32,502.46450000000004,17916.21,602.63516
1826,29,77,10479.710000000001,326.17233999999996,26333.559999999998,806.37634
781,230,485,24144.859999999997,850.52844,56895.590000000004,1736.9292
443,260,122,13573.560000000001,381.32398,29001.369999999995,1038.9617799999999
952,113,207,12986.430000000002,387.78105999999997,33613.77,1040.7262799999999
101,41,171,5425.9800000000005,110.92792,16998.21,462.61072
998,318,377,27290.0,915.2650600000001,63699.77999999999,1803.63066
242,29,141,8369.119999999999,173.9113,19423.829999999998,548.3817
686,14,444,12555.51,293.35366,27066.580000000005,890.8225400000001
586,383,327,19116.78,720.3460600000001,59772.750000000015,1829.77932
1803,450,401,61318.78999999999,1928.5412199999998,182376.81,5293.5258
607,193,486,15415.039999999999,541.15016,41835.78,1325.46548
1289,463,282,33571.12999999999,1136.1986000000002,104261.21,3037.8703400000004
412,128,277,8636.449999999999,327.50066,25819.64,911.3105000000002
666,286,248,16317.690000000002,519.24586,46024.03999999999,1389.11552
118,384,323,13170.75,287.55736,29700.190000000002,812.33674
1476,184,144,13046.859999999999,443.90404,39527.490000000005,1147.9326
1280,330,186,19661.17,690.7057,54470.68999999999,1621.70468
185,461,379,17275.359999999997,416.18576,42394.21999999999,1110.1144399999998
1451,190,274,19093.62,672.8698200000001,58635.65000000001,1739.00014
1394,298,212,20804.97,732.9025599999999,56766.77999999999,1680.24976
1579,230,205,21892.05,711.5933799999999,54002.530000000006,1607.70296
515,487,430,27486.55,944.38986,80304.93,2293.6564599999997
1072,382,231,24999.859999999997,826.02392,66429.25,1854.7336199999997
1117,249,413,22032.449999999993,829.33672,63434.87999999999,1980.42392
211,96,109,6691.290000000001,205.4659,18253.15,630.42626
243,177,165,9097.85,277.4241,28311.71,846.2797800000001
760,106,88,8138.4400000000005,267.95024,24254.71,830.85178
1304,198,186,13861.64,531.7135,44015.42999999999,1404.9327799999999
784,90,432,9075.94,358.72102,35961.78,1207.3804800000003
1454,7,226,10416.869999999999,374.73014,30121.960000000003,1066.4177
1665,226,192,16090.65,605.46628,51118.14,1595.90916
1386,3,109,7261.339999999999,300.0883,21699.769999999997,797.04794
1851,56,125,9399.4,344.62066,30547.419999999995,1019.74274
1232,149,7,16287.15,605.4260999999999,22230.77,750.2406
1970,501,353,88014.34,2873.4714599999998,180216.80000000002,5484.076799999999
506,141,407,12958.309999999998,386.60474,32504.189999999995,1018.5754200000001
1798,44,108,10190.97,304.61276000000004,28765.260000000002,988.4999599999999
154,457,242,15412.579999999998,312.2647,31384.18,850.2334799999999
1057,322,494,30684.809999999998,1056.99032,79301.57,2227.92224
369,309,455,26650.28,832.3666599999999,37095.90000000001,1091.19022
1118,165,328,17619.59,551.00554,51153.439999999995,1492.60626
144,255,252,12592.19,265.72065999999995,30876.379999999997,891.2572400000001
1224,19,456,11062.600000000002,375.3431,39579.36,1217.9418799999999
1195,156,159,12366.310000000001,496.9315199999999,34875.39,1177.97604
1674,155,221,19611.129999999997,610.0461399999999,57267.29,1678.03014
1883,128,418,24329.110000000004,815.8217200000001,70641.93999999999,2039.8285799999999
953,420,201,22327.86,683.1833400000002,69286.25,1987.6591799999999
1908,348,42,13814.690000000002,442.43666,31249.870000000003,997.0785
461,369,393,21464.810000000005,682.5723800000001,45608.34,1281.62974
1906,93,330,20706.760000000002,694.13676,66050.84,1937.83226
1243,5,223,11557.0,354.01048000000003,28306.789999999997,925.1377200000001
1044,472,24,9648.970000000001,290.06744,23500.920000000002,740.7740799999999
1094,53,274,7906.479999999999,325.52005999999994,32649.390000000003,1008.33626
2042,59,131,13800.64,390.23998,35878.82,1129.37792
648,453,455,32669.630000000005,1076.86004,64415.11,1924.1961399999996
1189,315,345,29508.6,968.0025600000001,68845.64,1984.6695200000001
186,202,325,8512.54,243.91080000000002,27580.559999999998,711.0634000000001
1369,77,125,10174.59,313.57128,26847.48,911.6479800000001
1426,433,269,36055.84999999999,1142.2675599999998,116041.54,3254.5526200000004
601,505,104,10770.83,412.5969999999999,31321.349999999995,992.90752
1110,358,310,27572.500000000007,927.2508799999999,106185.01000000001,3037.01408
2032,479,458,80566.78,2447.20568,224464.76,6055.597659999999
784,36,92,10233.740000000002,218.72036000000003,22370.559999999998,681.1226800000002
476,88,127,8700.55,243.56980000000004,24009.879999999997,719.1725799999999
591,458,500,31314.620000000003,1026.6175799999999,60458.219999999994,1763.1309999999999
358,181,189,12022.060000000001,290.95286,24869.28,758.90102
1478,379,485,54050.15,1648.0456399999998,113826.65,3237.8885
1548,75,140,12990.720000000001,334.23696,32089.15,1036.66806
1196,70,66,9239.470000000001,328.5953600000001,22747.1,778.9028799999999
102,201,438,9748.53,253.69216,27667.210000000003,923.6603400000001
439,472,120,10115.36,412.88509999999997,29932.21,1098.85608
1188,441,444,42299.079999999994,1508.8503,91189.98000000001,2720.3576199999998
211,383,310,13127.960000000001,429.88797999999997,37100.810000000005,1095.0648999999999
1562,307,435,35599.270000000004,1254.6159,87504.68000000001,2617.9185399999997
589,342,331,18553.41,669.60996,65451.48,1971.10266
157,77,504,11155.97,206.68366,29865.620000000003,754.06212
905,22,367,7605.57,318.21984,32527.980000000003,1053.30326
479,141,99,6546.62,254.16256000000004,24974.340000000004,891.76486
964,39,248,7052.56,276.13861999999995,28124.939999999995,976.0370800000001
954,61,437,12707.49,402.80244000000005,37244.869999999995,1262.8551800000002
1463,215,29,7966.890000000001,288.88492,23463.649999999998,849.5244
960,74,154,7117.87,288.68372,27122.140000000003,951.54854
1804,193,399,25936.18,984.9034800000002,76531.20999999999,2383.12598
1855,290,151,20607.21,785.3425599999999,53740.72000000001,1731.0805400000002
1869,208,300,21559.98,874.5587000000002,69576.24,2253.97278
1743,52,3,19566.010000000002,753.6745000000001,22950.37,800.5182000000001
1561,320,223,35926.41,1361.77984,82017.01999999999,2745.8540999999996
543,443,234,20573.62,787.1329599999999,47672.03,1524.0378400000002
2024,495,305,97074.37,2979.4163399999998,219307.90999999997,6656.490640000001
687,169,479,21820.620000000003,732.7412400000001,46904.079999999994,1358.65412
1267,445,143,24622.74,774.0553000000001,60672.39,1662.5357199999999
996,78,211,13452.119999999999,354.40384,32731.21,1177.79656
1327,48,169,7782.620000000001,313.2851,28559.43,954.5056400000001
1785,124,436,28627.260000000002,1057.20712,72605.37,2458.05764
1877,163,59,8449.05,381.82836,35483.39,1354.8736000000001
1331,401,371,38790.2,1338.8997000000002,114474.87,3498.58344
931,488,252,25596.85,858.8529000000001,80450.23999999999,2358.95564
1866,360,213,29511.659999999996,1083.0621999999998,71735.63999999998,2073.84964
311,507,269,15681.09,427.97718000000003,39825.88,1152.41834
165,78,248,7404.15,149.25766000000002,24567.179999999997,571.5575000000001
991,306,348,23160.410000000003,799.6122600000001,58497.72000000001,1632.3131200000003
393,359,29,9071.01,192.79746,17937.579999999998,585.80714
210,467,4,8135.95,116.85978,16362.91,443.61876
1135,448,140,18237.909999999996,662.50418,49565.270000000004,1473.3268599999997
306,218,241,12564.079999999998,291.82246,28389.859999999997,775.7732599999999
745,314,147,12672.750000000002,457.78742,36730.2,1174.4147799999998
1101,347,259,24984.66,817.40886,83227.9,2461.06736
511,370,334,20252.049999999996,633.94132,48126.06,1433.8256400000002
1072,152,443,17415.16,623.34664,47864.24,1488.2270999999998
48,328,230,7084.95,144.4383,21789.48,604.26194
843,495,11,7808.839999999999,244.89583999999996,17103.78,567.1726799999999
1940,131,325,20728.12,711.35318,63091.240000000005,1872.0089199999998
1189,380,107,17462.710000000003,604.2205799999999,40804.979999999996,1233.4019400000002
499,226,252,11978.119999999999,393.56363999999996,30261.71,965.2994199999999
1042,404,222,21434.960000000003,780.3370400000001,64527.33,1936.71758
1142,20,51,7529.85,232.45509999999996,20041.469999999994,685.84006
1340,100,493,17171.550000000003,587.2294800000001,53956.780000000006,1591.84312
660,222,316,13229.95,455.9117,33455.06,1102.01924
1109,435,425,42016.560000000005,1380.9059599999998,117507.00999999998,3363.3128599999995
1108,278,34,11069.95,283.18256,21281.129999999997,716.84572
1763,382,149,24741.76,892.2640199999998,66887.61,2095.3045599999996
323,386,305,16720.519999999997,419.1560600000001,42856.979999999996,1247.81014
1018,483,73,15049.35,559.38886,40217.270000000004,1230.62498
82,108,464,9229.030000000002,142.17569999999998,21021.64,653.87256
1480,286,414,31611.799999999996,1116.4504599999998,85070.09999999999,2387.73024
1743,52,270,12769.130000000001,402.52013999999997,40662.18000000001,1293.05212
1087,427,219,24648.989999999998,841.6942599999999,76124.70999999999,2308.2451800000003
1603,430,156,25910.55,882.11222,75212.18000000001,2245.8734200000004
1260,471,406,48447.21,1506.09746,130556.88,3710.8886200000006
736,388,362,24467.74,842.8521199999999,76293.74,2220.9055799999996
908,42,94,7012.92,237.07343999999998,19766.78,698.00208
53,318,139,4630.120000000001,131.98862,21985.380000000005,576.2588400000001
224,370,74,13103.64,250.06565999999998,22299.760000000002,550.4906199999998
1494,112,83,9870.570000000002,371.23554,25954.54,824.1776
145,213,469,10655.52,269.74575999999996,28754.18,750.7737
1615,255,223,22894.79,807.9938400000001,62969.8,1841.0024600000002
990,319,395,28734.669999999995,928.0584999999999,63821.869999999995,1874.4500600000003
506,327,279,15779.980000000001,531.0237,54960.15,1642.0671200000002
