batch_size,in_chan,out_chan,side_len,k_size,stride,for_energy,for_time,back_energy,back_time
261,6,3,58,8,3,157693.7,1250.9986800000001,264539.1,2041.10566
1143,4,2,52,4,3,179094.94,1615.96222,1157077.16,9349.96038
971,12,12,33,7,1,3124077.68,30869.530960000004,3498264.96,41401.240719999994
517,2,10,21,8,1,58416.56,789.38,293805.42,3145.14262
471,5,8,46,3,2,90016.78,910.42562,400405.54000000004,2943.93148
860,15,2,63,8,2,4421235.119999999,41179.62178,3241366.12,31601.012459999998
1975,12,2,62,8,3,6396858.78,59021.765,5069724.5200000005,49866.10892
1743,3,15,42,4,1,2617647.16,21422.553859999996,6437272.300000001,54535.74266
409,11,5,32,7,1,987900.2,9164.74102,747521.4400000001,6982.997720000001
1778,1,5,32,7,2,83583.8,1125.47586,769170.36,7584.076759999999
868,8,3,8,6,3,12655.000000000002,181.12328000000002,22850.239999999998,249.92888000000002
2008,10,3,39,4,3,1966087.58,15735.14052,2204055.6,16868.974379999996
759,8,8,26,4,1,370987.83999999997,2699.1005000000005,555170.7,4176.54818
1711,12,11,19,8,2,538675.3400000001,4442.378159999999,642508.08,5315.72062
1799,3,3,17,4,1,89199.04000000001,954.2794199999998,148643.34000000003,1176.39854
282,14,13,19,6,3,27667.140000000003,433.52196000000004,64623.86,558.0025400000001
916,8,9,30,7,3,250217.88000000003,2065.21716,434786.42000000004,3126.5190599999996
1422,2,5,20,7,2,24621.52,552.9058600000001,162519.16,1301.4222399999999
667,14,4,13,6,2,42460.82,569.92972,49234.48,515.00478
741,6,1,8,6,1,12874.7,163.1559,19479.919999999995,306.96826000000004
1601,2,12,44,3,3,152724.25999999998,1418.6395200000002,1405744.6199999996,12327.98288
262,14,4,23,3,1,90728.62000000001,982.42546,121783.08,954.13158
1441,9,2,11,4,1,106656.26000000001,1325.05006,130988.42000000001,1131.8371199999997
501,4,13,59,3,3,126706.15999999999,1136.35976,863830.8799999999,7013.44534
1493,11,2,34,5,2,1434583.6,12013.0389,1392215.7799999998,11237.15538
251,14,7,53,8,3,625323.2,5022.49234,555674.7999999999,4377.96972
1230,9,7,52,6,1,7676129.0,79001.89394,6733864.660000001,71372.17604
1492,1,15,34,5,2,129337.95999999999,1411.9235,1170506.04,10619.69742
1283,7,8,18,6,3,46061.899999999994,695.1812,119323.46,954.8403000000001
378,13,8,16,5,1,86316.98000000001,1033.6474600000001,121411.96,958.8564599999997
719,9,1,45,6,3,1026606.22,9052.143259999999,935712.9400000001,8333.19606
197,2,14,44,4,3,12187.48,232.41603999999998,83147.94000000002,914.03418
367,14,9,30,8,2,379469.22000000003,2981.17016,427845.62,3577.36474
1653,7,7,56,7,2,2143549.18,14585.535559999998,3658865.2399999993,28138.20046
1908,2,3,16,5,1,61072.81999999999,810.2520200000001,254310.94,2265.80182
1625,7,4,25,5,1,612027.24,5168.70418,863208.28,7452.1480599999995
1809,2,7,29,5,3,51238.939999999995,753.16032,463333.76000000007,4162.12422
1211,11,6,39,7,3,1507564.4999999998,12175.91022,1398027.48,11156.885219999998
1469,4,5,63,4,3,432777.25999999995,3774.5373,2268253.52,17702.032740000002
383,10,14,49,8,3,878270.3800000001,6815.76658,1024994.9800000001,8085.63056
1362,2,9,18,3,2,10786.080000000002,322.02088,132961.03999999998,1198.7793000000001
774,8,7,49,4,3,693906.9400000001,5929.70754,892743.1399999999,6661.913900000001
1757,4,15,44,7,1,4028916.6999999993,34292.80592,8989150.58,99255.21028
530,15,4,36,7,3,487346.22000000003,3725.2909200000004,443763.52,3535.48748
432,15,3,39,8,3,512034.88,3832.9559799999997,474155.29999999993,3481.406479999999
1144,13,8,34,4,2,1095993.24,8936.2737,1240086.0799999998,9634.97326
546,10,6,59,5,3,1260959.9,11277.599479999999,1212098.9000000001,11459.10292
1723,8,14,15,3,1,219320.77999999997,1925.3722400000001,636181.1399999999,5115.96804
489,13,6,18,5,2,70835.94000000002,721.4535400000002,70843.40000000001,663.8187799999998
1505,2,10,44,6,2,397805.33999999997,3366.58194,1955423.4599999997,18822.054580000004
200,10,5,29,4,2,50179.340000000004,670.1564000000001,88907.22,741.10984
1327,7,11,22,4,3,60157.3,754.52198,279562.26,1968.8138800000002
312,1,11,35,6,2,20983.799999999996,306.41982,154524.76,1662.05168
1913,2,3,32,8,1,725509.56,7098.815160000001,2018168.72,20720.462939999998
538,9,10,8,6,2,10531.0,254.81173999999996,40977.719999999994,402.76624000000004
339,10,14,9,4,3,19392.019999999997,153.71316000000002,19396.86,313.0032
862,7,5,50,4,2,346004.95999999996,2724.1047,1159954.38,8832.298139999999
631,14,12,12,4,3,30220.840000000004,282.81435999999997,51053.38,450.77598
1856,5,14,32,7,2,561028.86,4254.799720000001,1567096.7600000002,13241.543639999998
853,12,11,10,5,1,46259.62000000001,767.3663799999999,131469.36,1081.7814999999998
1726,7,10,18,6,1,453150.76000000007,3847.9036800000003,764005.56,6884.701360000001
1174,3,9,59,3,1,2805536.0,23716.200040000003,6110803.4799999995,57712.08323999999
1059,7,6,16,4,2,39225.94,567.1643799999999,81266.92000000001,836.3843199999999
33,9,4,17,6,1,26434.24,223.95571999999999,40588.259999999995,383.76239999999996
525,10,12,47,3,1,1803805.1999999997,16331.901440000001,2931782.1,28383.259879999998
343,3,5,63,5,2,129270.92,1068.5911800000001,227901.06,1533.12438
120,13,15,22,8,2,41248.659999999996,610.86182,73057.66,748.8024600000001
1742,6,4,21,7,3,73776.64,894.7911799999999,202787.62000000002,1429.5535
1983,2,10,11,4,3,10130.560000000001,199.45278000000002,53378.77999999999,673.22694
582,12,15,35,5,1,1551878.26,14591.86894,2196553.2199999997,23102.251640000006
1106,3,3,24,4,2,28795.140000000003,441.1871,77630.46,558.76868
547,3,2,27,6,2,29365.120000000003,417.22922,38470.32,468.44322
782,13,2,33,3,3,524000.0399999999,4629.955099999999,652161.5399999999,5214.88646
160,10,1,38,4,3,43881.740000000005,548.95038,84903.35999999999,613.69244
105,2,2,38,6,2,16290.26,189.40586,44755.77999999999,537.3254400000001
1838,6,7,57,6,2,1884802.3399999994,13183.61906,4101595.96,30596.99106
1814,4,6,41,3,2,259421.91999999998,2296.80456,1592913.48,12498.26004
799,3,4,49,3,3,66708.81999999999,730.1060000000001,145176.72,871.4478400000002
1934,3,13,16,7,1,206375.18,1772.62546,374420.46,2994.33934
1394,14,6,47,8,3,3167590.7600000002,23863.278240000003,2964388.12,23204.01498
539,14,12,32,4,3,245007.86000000002,2168.27278,423056.82,3060.3614
1031,9,15,38,7,3,1164861.54,10275.11442,1322889.7,11919.57126
1699,9,11,35,4,1,3987461.8200000003,39256.6652,5339954.5200000005,54149.10224
63,3,4,40,4,2,18032.2,161.34536,13727.98,302.4877399999999
56,8,2,41,5,3,12991.920000000002,246.09234,25432.059999999998,319.16248
163,11,12,58,3,1,676225.14,5261.324560000001,1122853.6,10539.90058
1118,6,15,62,4,3,630601.46,4704.1364,2719067.7399999998,20837.84716
650,15,15,8,5,3,11697.98,236.67462,23922.08,375.58962
316,5,13,46,3,3,38951.36,524.1516999999999,246730.32,1926.5701000000001
1472,1,15,50,6,1,2572051.5,22452.4635,9727783.92,97194.9118
352,3,9,25,7,3,13823.24,265.32218,33149.34,476.87718000000007
1006,9,15,43,8,2,2426776.04,21786.539780000003,2519873.88,26565.36226
1020,10,4,11,6,1,78623.98000000001,1060.1137,103342.12,962.0694000000001
1377,13,2,60,6,3,3661150.34,32008.291359999996,3154099.5599999996,30160.823139999993
956,10,10,53,4,3,1884989.06,15158.768500000002,2440672.46,19083.992819999996
782,15,3,58,8,1,7469105.7,93765.2991,6031437.24,67881.98524
1519,2,15,51,4,1,2845574.9800000004,25767.14114,8419593.899999999,88713.27774
1296,8,11,56,4,2,2461974.84,19495.597479999997,3976754.96,30063.93028
625,14,6,22,4,3,106187.48000000001,983.0174200000001,149184.2,944.81706
324,2,9,25,3,3,15400.38,205.1384,60952.03999999999,762.8715400000001
870,9,11,35,5,1,2304022.46,22667.387679999996,2884910.8600000003,32316.597080000007
430,14,4,46,8,2,1187893.74,10709.36138,945428.4199999999,8413.859059999999
627,5,6,19,6,1,76592.86,1038.2645400000001,157691.24000000002,1321.57994
1594,6,11,42,6,3,512382.74000000005,3452.14728,1674684.42,12224.07482
535,10,8,31,7,3,278479.42,2242.49444,274844.36000000004,2224.5649800000006
1626,5,10,46,4,1,3009109.72,25601.243680000003,6899080.24,64983.54929999999
1791,9,3,35,4,1,3275770.54,29400.630559999998,2979793.3,26534.322259999997
1203,12,15,48,7,1,9291804.78,89938.4151,10971430.72,129018.45462
994,11,1,56,8,2,3832437.7199999997,37868.12921999999,2576955.0800000005,27954.390579999996
1233,6,9,38,7,3,333683.14,2522.6487800000004,1019142.9,7995.11136
1164,14,5,33,3,1,1528122.2600000002,12458.50622,1788439.02,14648.532419999998
1550,8,1,47,6,3,1489656.8,11751.816459999998,1546364.38,11753.99966
1033,1,6,27,8,3,14659.380000000001,333.90275999999994,175816.22000000003,1307.9123800000002
1476,13,9,25,5,1,1874915.8800000004,17051.003059999995,2243524.44,23481.933280000005
103,2,3,17,6,1,9953.6,131.92221999999998,25650.519999999997,387.09371999999996
314,1,2,46,6,3,15323.419999999998,242.5052,80096.31999999999,1065.9976199999999
761,6,3,39,3,1,365388.51999999996,2943.88094,941488.1999999998,8023.815619999999
691,6,13,19,6,2,33825.58,533.1501599999999,126327.81999999999,1007.8633399999999
75,10,1,23,7,2,21912.780000000002,333.53982,24709.4,379.48518
299,2,2,10,8,3,1127.94,82.3633,15760.52,230.68825999999999
